"","HEL","HEL9217","","HCC.827","ONCODG1","HS294T","NCI.H1581","SKBR3","T24","NCI.H1693","PATU8988S","","KPL1","","","S117","SKNMC","U.118.MG","","MV.4.11","GCIY","A673","KARPAS.299","HT.1080","D.283MED","697","KU812","","MHH.NB.11","G.292.Clone.A141B1","","","SK.ES.1","NCI.H2452","","G.401","ZR751","SIMA","VCaP","OAW.28","","","","","CFPAC.1","SNU308","CAL.29","","THP.1","","JM1","M059K","NCI.H2052","OS.RC.2","","SW579","PANC1","","NOMO.1","RD","CAL.62","Hs.766T","SNU869","COR.L311","SCC.25","RCC10RGB","HD.MY.Z","EoL.1.cell","COLO320","C8166","SNU1079","Daoy","CAL.120","","JHH.6","SNU.398","SUP.M2","BICR31","KALS.1","DEL","","","","OCUM.1","KMRC.20","","COLO201","","","COR.L279","DU.4475","KELLY","RERFLCAI","","KASUMI.1","Calu.6","","","","HCC1419","","","","KP.2","SNU1033","BT.549","NCI.H209","NCI.H841","NB4","EM.2","OUMS23","SNU1077","WM.115","","IMR32","NCI.H2122","SKNBE2","KARPAS.422","","","MPP.89","HT.144","","JURL.MK1","CCF.STTG1","EFM.19","","YAPC","DB","MSTO.211H","NCI.H3122","","NCI.H522","","RPMI.7951","HCC1428","NCI.H82","MKN45","SK.HEP.1","MOLM.13","SK.MM.2","U.2.OS","SU.DHL.4","SK.N.DZ","","","G.402","SNU478","NCI.H647","T84","","","H4","","HLF","","COLO.800","BL70","NCI.H747","","MEC1","U937","SNU685","Saos.2","","NCI.H838","SNU.449","SNU.475","UACC.62","","NCI.H1694","CAKI.1","","","LU99","","NCI.H1666","MEL.HO","","","","","SNU1196","NCI.H460","","HCC56","","SW1463","","HSC.2","RT.112","huH.1","JHH.4","MALME3M","SNU.387","HuH.7","SNU.182","VMRC.RCW","","KU.19.19","","TE.11","SF767","NCI.H716","SNU.423","","NCI.H1792","KO52","","","","","","","","NCI.H1092","CAL.78","","","NCI.H2030","UM.UC.3","ABC.1","","","HEYA8","VM.CUB.1","HT.1197","SNU1076","IGR39","K.562","SiHa","","YKG.1","","JHH.2","UACC.257","C32","MC116","","NCI.H1437","","","","LCLC.97TM1","","","TE.6","","","RVH.421","Hs.746T","SNU1041","JHH.1","MDA.MB.157","SNU201","LCLC.103H","","HS944T","FU97","","NCI.H441","NCI.H211","","TE.1","NCI.H28","X786.0","JJN.3","Raji","SF268","","","OVTOKO","HCC.44","HUH6","","LN464","SW948","SNU1066","SNU503","KMRC.1","","OV.7","KYSE.180","","A3.KAW","DMS.53","","","L.1236","EKVX","Caov.3","NCI.H2291","TCCSUP","","HT.1376","HCC202","","","","","HEPG2","","NCI.H1703","","A427","MKN74","LNZ308","","MM1S","","","NCI.H1648","NCI.H526","P31.FUJ","","","","NCI.H727","ONS.76","KYSE30","","CAMA.1","NCIH2126","SHP.77","","BFTC.909","MCAS","","NCI.H446","","BFTC.905","NB1","COLO.679","","SK.MEL.30","SK.OV.3","Hs.939.T","LN.18","SW403","EJM","SK.MEL.24","CAL.12T","WM793B","","","","","GCT","","NCI.H322M","AMO.1","SCABER","HCC.366","JHH.7","","NCI.H661","","","NCI.H1048","ChaGo.K.1","","MEL.JUSO","IGR.1","MDAMB435S","","NCI.H1793","","SW1271","647.V","","","","FTC.133","5637","","NCIH2286","HT","IPC.298","NCI.H1573","","NCI.H2172","","NCI.H2110","MDST8","PF.382","NALM.6","SK.UT.1","HEC1B","","SUP.T1","SNUC4","REH","ISHIKAWAHERAKLIO02ER","CCK.81","COLO.792","639.V","","HuCCT1","EN","KCL.22","","HT.115","MFE.319","","","","143B","","","","","","","","","","DLD1","","NCI.H292","","MONOMAC1","","","","","RT11284","","SKNEP1","","","","","","UPCISCC152","","WM2664","SW982","","","","","","","","","","","","","8305C","","","A431","","C.33.A","C4II","Ca.Ski","","DoTc2.4510","GI.ME.N","","","","","","","PA.1","","","","","","","","","","SW756","","","","","","","","","","","","","","A388","ASH.3","","BOKU","","","","","","","","","","","","","","","","","","","HT.3","HuO9","JAR","JEG.3","","","","","LU.135","MCC13","","MCC26","","","","","","","","","","","","","","","","","","","","","","SISO","","","SK.GT.2","SKN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UCH2","OVCAR.3","MCF7","PA.TU.8988T","NCI.H1650","U.87.MG","HPAF.II","Caov.4","OCI.LY.19","PANC.03.27","RERF.GC.1B","T47D","SK.N.SH","SW1990","LOU.NH91","SCC.9","MFE.280","HuP.T4","KP.N.YN","CL.11","LS.1034","SK.N.AS","AM.38","SU.DHL.10","NCI.H1755","OCI.AML3","SK.N.FI","CAPAN.1","NCI.H226","MHH.ES.1","NCI.H520","PANC.08.13","NCI.N87","TYK.nu","RERF.LC.Sq1","NCI.H2170","LS.123","SNU.61","HSC.4","UACC.893","A172","T.T","HCC.78","RCM.1","SNU.16","LN.229","MIA.PaCa.2","SF126","SUIT.2","SU.DHL.8","SU.DHL.5","COR.L23","NCI.H1355","HCC70","OAW.42","COLO.680N","RMG.I","SNU.C1","KYSE.510","NCI.H358","DBTRG.05MG","COLO.684","MFE.296","NCI.H1869","IM.95","MDA.MB.361","NCI.H650","22RV1","OC.314","IGROV.1","SNU.C5","HCT.116","LNCaP.Clone.FGC","DU.145","LS.411N","SNU.81","HCT.15","Becker","COLO.205","EVSA.T","HCC2998","KP.1N","MOG.G.UVW","NCI.H1993","SK.PN.DW","VMRC.LCD","BICR10","GP5d","SW626","ESO26","ESO51","FLO.1","KYAE.1","NH.12","no.10","no.11","OSC.19","OSC.20","PEO1","","ROS.50","TGW","MFM.223","COLO.824","SAS","Ca9.22","HO.1.u.1","NB69","ES4","ES5","ES8","EW.1","EW.16","EW.22","EW.7","Hey","HSC.39","IST.MEL1","LB1047.RCC","LC.1.sq","MC.IXC","MKN28","OCUB.M","OVCA420","OVMIU","PL4","RCC.FG2","SCH","TMK.1","ARH.77","BB30.HNC","BE2.M17","D.423MG","D.502MG","D.542MG","DiFi","DOK","HCE.4","IM.9","JHU.011","JHU.022","JHU.029","KINGS.1","KP.N.YS","KYSE.220","LB771.HNC","LNZTA3WT4","NB10","NB13","NB17","NB5","NB6","NB7","PCI.15A","PCI.30","PCI.38","PCI.4B","PCI.6A","SK.MG.1","SKN.3","SCC90","LS.513","C2BBe1","OPM.2","PC.14","PANC.02.03","TOV.112D","PANC.10.05","Hs.683","GAMG","KP.3","HCC1187","OCI.AML2","SU8686","HuP.T3","CHP.212","JHOS.2","8.MG.BA","Hs.578.T","L.363","NMC.G1","LP.1","Detroit562","A375","AsPC.1","HCC1937","U251","PANC.04.03","SCC.4","DAN.G","DK.MG","AU565","KP.4","SF539","HCC38","OV.90","KLE","EC.GI.10","EFO.21","TE.10","PSN1","42.MG.BA","COLO.678","HCC1143","SF295","OE33","TE.5","769.P","NCI.H1944","SW837","TC.71","NCI.H1915","SW1088","LU.65","TE.8","CAS.1","YH.13","SNB75","RKN","NCI.H1299","CAL.33","KURAMOCHI","OVISE","BxPC.3","OE21","BHY","HT.29","EBC.1","T98G","MDA.MB.436","JHOS.4","EPLC.272H","NCI.H1975","PA.TU.8902","PE.CA.PJ15","KNS.42","HCC1806","KYSE.520","SW620","A2780","SK.MES.1","SW1573","A549","TE.9","OVCAR.8","HCC1395","JIMT.1","KMS.11","GB.1","A253","SJSA.1","GI.1","MDA.MB.231","LK.2","HSC.3","NCI.H2023","KYSE.70","LXF.289","A2058","KATOIII","BICR22","KYSE.410","RPMI.8226","KYSE.140","CAL.27","NCI.H2087","HARA","FADU","HGC.27","MDA.MB.468","KYSE.150","CAL.51","KNS.62","HCC1954","HOP.62","KYSE.450","NCI.H1568","KYSE.270","MDA.MB.415","HCC.15","AGS","TOV.21G","NCI.H23","ES.2","MDA.MB.453","NUGC.3","ESS.1","TE.4","HT55","SNU.1","EFO.27","RKO","OVK.18","23132.87","LoVo","LS.180","SW48","RL95.2","KM12","SNG.M","NCI.H1155","OVCAR.5","SK.MEL.2","BICR78","OACM5.1","UWB1.289","EGI.1","HEC.1","KON","SK.GT.4","CAL.72"
"X0",-0.15054199,0.52921593,0.44593796,0.3996534,0.054371722,-1.4426303,-0.1362328,-0.696586,-0.28831235,0.11309027,0.08677504,-0.8495705,-0.21187297,-0.17449522,0.1635673,0.20869948,0.13620597,0.6303889,-0.12578674,0.3420246,0.118374415,0.9264148,1.0512909,-0.15189628,-0.04423903,0.089313276,-0.8005267,-0.28828135,-0.40129182,0.17420398,0.25046107,-0.5240157,0.5965464,-0.24128798,0.52626175,-0.51436067,0.19929262,-1.168461,-0.039761573,0.1516708,0.61432827,0.5040911,-0.37174553,-0.06109444,0.108894624,0.17287874,0.04553827,1.0556045,0.96990836,0.51692826,0.5005794,0.35322666,-1.0255741,-0.30646497,-0.15548143,0.51301533,0.5379457,0.7296667,1.0224813,-0.08659101,0.019957773,0.08812477,-0.5776395,-0.3998603,0.14543876,0.01902929,-0.8968766,-0.14543808,0.5061618,1.2907789,-0.41812116,-0.034578018,-0.18970032,0.18097553,-0.83715826,-0.13348567,1.4192237,-0.56389195,0.43553677,0.87966204,1.0989786,0.16095628,-0.13842992,-0.4123377,-0.22772849,0.94559413,0.08880175,0.35949075,0.5830435,-0.47218776,-0.214859,-0.57431173,0.086370505,-0.44298646,0.037987895,-0.39732227,-0.32168302,0.12388755,-0.1838602,0.070784725,0.2883084,-0.9997832,0.41448924,-0.85529035,-0.45881087,-0.13239631,-0.9393771,-0.35022897,0.3921077,1.2115852,0.03163392,0.46235734,0.39805284,-0.079737015,0.091239415,1.0664725,-0.3060022,-0.5064363,0.17031883,-0.2999719,0.38783324,-0.7809002,0.18560271,-1.0530434,-0.9879734,-0.7290237,0.88612044,0.17590147,-0.61374444,0.6329742,-0.13336308,0.19782665,0.05819241,0.4903499,0.77981806,-0.071928315,0.10661543,0.34222624,0.23662385,0.4852261,0.4489146,0.28838286,-0.42526653,-0.051277496,-0.754891,-0.11306796,-0.24776295,0.4397419,0.10257504,-0.6981574,0.07346334,0.27709,0.59804,-0.89780855,0.26673964,0.18865825,-0.44859475,-0.12849972,-0.5445633,0.09791107,-0.008142822,-0.6029845,0.50787836,0.29790828,-1.0445497,-0.030988328,-0.5168281,-0.74389297,-0.9757517,0.71693593,0.006359226,0.024352752,0.4895527,0.7408647,0.42360052,-0.6018853,0.6717008,-0.70694464,0.39974105,-0.79800236,0.601155,0.07597371,-1.3847481,1.2012593,-0.30080113,0.033638008,-1.1149645,0.01603911,0.9313261,-0.96206445,0.25310642,0.4197016,-0.12303568,-0.5242855,-0.2956779,0.34882107,0.5843471,0.30172297,-0.054029725,-0.20135386,-0.28829595,-0.7460493,0.9095702,-0.32167113,0.06817473,0.18785474,-0.34427768,-0.058953144,0.28320083,0.58562183,0.78485477,0.07189963,-0.8249103,0.71133775,-0.32861403,-0.74764764,-0.20011553,0.24973355,-0.4751934,1.0216345,0.0086486405,-0.14146534,-0.16322324,0.30170712,0.396999,-0.031587325,0.18469876,-0.3213203,-0.5616983,-0.15917616,-0.26437736,0.018560044,-0.14986362,0.0481117,-0.2131581,-1.2469825,-0.5740763,0.58070874,0.12641738,-0.13682148,-0.7469959,-0.050472256,-0.03165605,0.34491086,0.47373387,-1.3958246,0.39671597,0.37528306,0.4149002,-0.7051434,-0.23757873,-0.72449714,0.11543807,0.17112088,-0.029792584,0.3623277,-0.24982956,-0.62275094,-0.8025611,0.28512135,-0.8354587,0.1582008,0.7773577,0.22247061,0.18314832,0.19803643,0.28749263,0.8847248,0.5357769,-0.040790863,-0.36728817,-0.011943617,-0.69841,-0.58485335,-0.1079284,-1.368074,0.21743087,-0.2521728,0.43436185,-0.16021255,-0.056522377,0.389987,0.11435274,0.10669131,-0.14407842,0.25993085,0.72930235,0.12709588,0.44174856,-0.23899052,0.388148,0.47094336,0.38925025,-0.5572731,0.4270112,-1.0395755,0.17618448,-0.2961602,-0.43575466,0.74698883,0.27237394,-0.7129077,-0.8659801,-0.2858852,-0.41827345,0.3739737,0.7615883,0.18338144,0.31070098,1.1128117,-0.5174213,0.09900648,-0.23442715,0.18870246,0.01803837,0.8779533,0.23563093,-0.8714703,-0.081656314,-0.098837964,0.54705375,-0.1554858,0.08003937,-0.4071669,0.31210586,-0.21529427,-0.08449275,-0.16985308,-0.38865057,-0.8504253,-0.6974822,0.5382026,-0.14266236,0.47643343,-0.05734645,0.18252535,-0.66996944,0.22187507,0.17462996,-0.043717332,-0.42382973,0.16932617,0.41588554,0.39302233,-0.35675588,-0.6835617,-1.0591154,-0.38475233,-0.1899462,-0.28606024,1.2742333,0.95734996,0.080648065,-0.6328667,-0.8971702,0.15479773,-0.78846717,-0.34565237,-0.4293199,0.49349886,0.63567525,0.40770605,-0.8137243,-0.37755266,0.7164686,-0.3933074,-0.86977077,-0.60633224,0.050920077,-0.63714045,-0.1687558,0.05353885,-0.62596494,-0.21381062,-0.2881305,-0.3945317,-0.88358045,-1.136715,0.18426917,0.19144109,-0.6679669,-0.37239662,1.4983071,-1.2153995,-0.2874082,-0.3666231,-0.13868779,-0.06298969,0.04092773,-0.18150723,1.0135674,0.12929453,0.1424518,0.6791867,-0.94259983,0.13747624,-0.43297002,-0.6201171,-0.16045281,0.39086798,-0.27580872,0.73542047,0.70213586,0.24395697,-0.49848458,0.06762306,-0.28246322,0.036126338,0.4038979,-0.43824732,0.8460168,-0.7391096,-0.18114603,0.08748741,0.64224255,0.5153218,0.08941239,-0.56135947,0.22507748,-0.21431005,0.64794594,0.9097352,0.45238438,0.27619407,-0.44679785,0.56655574,-0.39531434,-1.1240313,-0.56852084,0.66152674,0.70734316,0.3939304,0.76715666,0.15697584,0.024455614,-0.85472184,-0.4096415,-0.98741394,0.42889032,-0.1084935,-0.9641888,-0.44260272,-0.25812978,-0.5171267,0.5306372,-0.9573524,-0.14077982,0.15896529,-0.17365557,0.010176814,0.4672415,-0.66996217,-0.31382406,0.005812279,-0.18985763,-0.81937367,-0.10662552,1.0259346,0.56564075,0.4532908,-0.33307114,-0.22015603,0.3642015,0.47109985,-1.0306844,1.5072826,0.7670844,0.23913568,-0.25213543,0.23982826,-0.12662911,0.46305475,-0.17986774,0.50021666,-0.5257535,0.06020458,-1.4209837,0.14807355,-0.9297758,0.61051166,0.8809947,0.42938974,0.47540778,-0.054000206,0.44289264,-0.17988507,-0.012072855,-0.11919468,-0.26206127,-0.26502165,-0.48303446,0.15260677,0.18741181,-0.1292887,-0.14134982,-1.0932631,0.19257417,-0.54341125,-0.10777425,0.6363463,-0.013296527,0.096685335,0.26039425,-0.22447163,0.29587802,-0.12034752,0.16565694,0.103451915,-0.43316597,-0.80747604,-0.36260495,-0.26978296,-0.23933087,0.9054575,-0.29809597,0.42470628,0.10021905,0.33371,0.7044134,-0.12026962,-0.37997428,-0.20194936,-1.0872179,0.22045194,-0.65982074,-0.24437565,0.33585823,0.23980814,-0.1768831,-0.44034702,0.61183685,0.19670546,-0.87958306,-0.4869307,0.0075446432,-0.16367848,-0.8752842,-0.31271663,-0.6982134,0.13160604,-0.74512005,-0.6853871,-0.6518486,-0.058730714,-0.5612033,0.38451758,0.9698607,0.28258857,0.5357864,0.7094836,-0.63148975,0.676614,1.1319146,1.3515494,0.09976322,-0.21823889,0.011498167,-0.7549499,-0.24244651,0.00084326346,-0.59773564,0.13009718,0.5530912,0.69352883,0.024866767,-0.30680522,0.23456338,0.12946917,0.2053316,0.29815856,-0.26021937,0.6976076,0.032039635,1.3560249,0.21738058,0.29280844,-0.035042413,-0.120867305,-0.36709705,-0.21758188,-0.04025857,0.34330565,0.4084888,0.67608696,0.6537262,0.62546813,-0.49618933,0.22608241,1.0290202,0.41024116,-0.29511055,-0.044495955,-0.12900096,-0.16827731,-0.13784082,-0.7307808,0.121253215,0.46256697,-0.058959372,-1.5391815,0.8249248,-0.2649286,0.08159541,0.16639423,-0.8611718,0.59339553,0.07133619,-1.3262892,-0.8467608,-0.43816748,-0.5174113,0.54354316,0.398608,-0.9829119,-0.09214886,0.27245778,-0.10723629,0.013332046,0.96355003,-0.21076448,0.86152774,-0.5702929,0.010817728,-0.18720092,0.2685682,-0.8950594,0.59786433,0.4724099,-0.5366363,-0.37169403,0.07689563,0.13762291,0.5932447,-1.3816172,-0.13349314,-0.5085559,0.16556431,-0.16223185,-1.7089034,-0.025862835,-0.35675636,0.90046257,0.4748709,0.40879372,1.0115935,-0.28251606,0.51752996,-0.8181549,0.8563133,0.569101,-0.54247177,-0.27268955,0.47270462,0.05334326,-0.47371277,0.85858244,0.45736447,-0.67167836,-0.79326135,-1.572847,1.0741001,-0.19644624,-0.79203814,-0.38469592,-0.85561675,0.1368582,0.18813881,0.92604834,1.3243093,-0.88343614,0.606556,-0.45713088,0.30642277,1.2658995,0.2278634,-0.3328466,-0.69123006,-0.03685232,0.7542639,-0.15992948,0.23761088,0.22970715,-0.08853256,0.063083775,0.103499435,0.23734331,0.43682158,0.30645412,-0.10003971,-1.1801751,-0.024360545,0.75400084,-1.2005501,-0.61248434,-0.2853082,0.3047644,0.6566474,-0.102305375,-0.3042002,0.072455056,-0.35265744,-1.5198259,0.10687766,-0.1342133,-0.10694862,0.5131422,0.46361464,1.0956875,0.23531759,1.151929,0.4053146,0.3087212,0.49249,0.3942991,-0.02841518,0.09656118,-0.1376342,0.35319272,0.4233659,-0.4723352,0.08161522,0.48371938,0.020279862,-0.16426933,-2.2547092,-0.42098978,0.055997007,-0.06158065,0.29798296,-0.22565155,-0.8260522,-0.14625266,-0.2525635,-1.3618802,-0.51262444,-0.21423873,0.37493297,-0.46446893,0.31262264,0.62648016,0.20814642,0.3682612,-0.08591404,1.1964827,0.40913248,-0.2782947,-0.6267032,0.4802271,-0.6163353,0.13940221,0.17755628,0.37067157,0.57720834,-0.0029675781,-0.13186797,0.100470014,-0.54318535,-0.6292125,-0.22435233,-0.4291372,0.48993897,0.5315526,0.12608653,0.7087376,0.24203007,-0.023532875,-0.03975933,0.11840585,-0.7632527,0.09472253,-0.04403136,0.7742234,0.085771196,0.24091423,0.44129014,-0.51230115,0.20858356,-0.61411214,0.038609326,-0.27045962,-0.08810482,0.19865364,-0.3050661,0.03760325,0.80261666,0.19132908,0.14660753,1.019977,-0.5872027,0.1203981,-0.45404688,-0.8026061,0.19396202,-0.3794591,-0.34386322,0.13105746,-0.59945476,1.2460235,0.19278046,-0.42337558,0.016401924,0.16858165,0.11106625,-0.6427591,-0.0005945049,0.5498182,0.30108118,0.25359333,0.31211007,0.14599754,0.24037501,-0.11984726,-0.9018685,-0.99049044,-0.22281049,-0.77039415,-0.3603977,-0.3231671,0.5477008,0.80365115,0.35546607,0.14367779,0.054089874,0.5187943,-0.2464529,-0.68473643,-0.24983454,0.33463162,-0.009628751,0.44488984,-0.20557965,0.22192006,-0.22621816,0.060970493,0.0114400005,0.28513393,0.4688444,0.44643772,-0.5133079,-0.25573698,-0.792768,1.1591512,-0.18331425,0.23294953,0.8033162,-0.2808885,-1.0190012,0.84250367,0.23801084,-0.2709631,0.45944148,0.27131316,1.353552,-0.37828168,0.2459014,-0.34550348,-0.72470975,-0.37013626,-0.16188689,0.09060771,-0.2916347,-0.074903674,0.37366864,-0.13450912,-0.19572285,-0.3376152,0.065801404,0.17681678,-0.29213527,-0.5951564,0.3616409,-0.23232208,0.7515726,-0.34209195,-0.49063763,-0.023971446,0.24834386,-0.27427658,-0.7613507,-1.1014479,0.37385678,-1.2756653,0.4692168,0.4673029,0.24559101,-0.6439022,-0.26105937,-0.61091083,-0.25882146,-0.340906,0.11025017,0.011874086,0.49688628,0.56627214,0.08556349,0.030541927,0.62153524,0.04523363,0.12123502,-0.29293677,-1.2827653,0.28273016,-1.0614725,-0.092201285,-0.26147488,-0.21722792,0.29547906,-0.7546743
