"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"1",0.0903778597712517,-0.0925088301301003,0.0925090983510017,0.0925090983510017,0.0919209644198418,-0.0925040617585182,0.0923925042152405,0.0617068000137806,-0.0741881355643272,0.0726817324757576,-0.0925090983510017,-0.0925090983510017,0.0925090983510017,-0.0895203799009323,0.0924548357725143,0.0570784062147141,0.0817750468850136,0.0925090983510017,-0.0925090983510017,-0.0922079682350159,0.0925090983510017,-0.092508852481842,0.0925089195370674,-0.0925090983510017,-0.0920338928699493,-0.0924859493970871,-0.0925027504563332,-0.0909224227070808,0.0925090983510017,-0.0925090983510017,0.0925090983510017,-0.0875318124890327,0.0923587381839752,0.0925090983510017,-0.0924316421151161,-0.0925090983510017,-0.0925090983510017,-0.0925090983510017,0.0914747267961502,-0.0804574489593506,-0.0925090983510017,-0.0925089418888092,-0.0925015434622765,-0.0902166217565536,-0.0568073503673077,0.0925090983510017,-0.09233308583498,-0.0728097707033157,-0.0925082266330719,-0.0925066918134689,0.0924867391586304,0.0925090983510017,0.0925090983510017,0.0906180441379547,-0.0902692675590515,-0.0760829299688339,0.0925090163946152,0.0925090983510017,-0.0925052464008331,-0.0124215139076114,-0.0925081595778465,-0.0925089344382286,0.0925090983510017,-0.0910719111561775,-0.0925064831972122,0.0923621952533722,-0.0297019723802805,-0.0925090983510017,-0.0925089195370674,0.0913080647587776,0.0848406106233597,-0.0694763585925102,-0.0919110327959061,0.0925084203481674,0.0924884527921677,-0.0925090983510017,-0.092508852481842,0.0925090983510017,-0.0925018861889839,-0.029843520373106,0.0925090983510017,-0.0925090983510017,0.0925090461969376,0.0925090834498405,0.0910146981477737,-0.00170582788996398,-0.0925090983510017,-0.0925090983510017,0.0921673476696014,-0.0925085991621017,0.0924575179815292,0.0797459110617638,0.0925047770142555,0.0925089344382286,0.092509001493454,0.0925090983510017,-0.0925090983510017,-0.0904799923300743,0.0918854996562004,0.0924937278032303,0.00532331550493836,0.0925089344382286,-0.0925084799528122,0.0925080850720406,0.0925090983510017,-0.0866159275174141,-0.0925090983510017,-0.0925090983510017,0.0925090983510017,-0.0884270519018173,-0.09250208735466,-0.0925027877092361,-0.0925090983510017,0.0271095652133226,0.0925090983510017,0.0925090983510017,-0.0925090983510017,0.0921038761734962,-0.0925090983510017,0.0925090983510017,-0.0925090983510017,-0.0925090983510017,0.0925090983510017,0.0925090983510017,-0.0925089195370674,-0.0925090983510017,0.0925090983510017,-0.0892874747514725
"2",0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.0893710777163506,0.089379221200943,0.0888980627059937,0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,-0.0849767252802849,-0.089379221200943,-0.089379221200943,-0.0820250362157822,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.0893683657050133,0.089379221200943,0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,0.0893792062997818,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,-0.0893745422363281,0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,0.0649303495883942,0.0893525928258896,0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,-0.0893777683377266,0.0893791019916534,0.089379221200943,-0.0893785580992699,-0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,0.00370097998529673,0.089379221200943,-0.089379221200943,-0.0310976970940828,-0.089379221200943,-0.0893790870904922,0.0892403051257133,0.089379221200943,0.089379221200943,0.0893791913986206,-0.089379221200943,-0.089379221200943,-0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,-0.0891245678067207,-0.0890807509422302,-0.089379221200943,-0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,0.089379221200943,0.0893789976835251,0.0893788412213326,0.089379221200943,0.089379221200943,-0.089379221200943,0.089379221200943,-0.089379221200943,-0.089379221200943,-0.089379221200943,-0.089379221200943,0.089379221200943,-0.089379221200943,0.0893790051341057,-0.089379221200943,0.0804021060466766,-0.089379221200943,-0.089379221200943,-0.0893772318959236,-0.089379221200943,-0.089379221200943,0.0893764719367027,0.089379221200943,0.089379221200943,-0.089379221200943,0.089379221200943,-0.089379221200943,0.0893791913986206,0.089379221200943,-0.0893496349453926,0.089379221200943,0.089379221200943,0.089379221200943,0.089379221200943
"3",0.0793571397662163,-0.0625355914235115,0.0935099199414253,0.0935099199414253,0.0610803812742233,0.0930701196193695,0.0933346152305603,0.0935099199414253,-0.0933818072080612,-0.0935060903429985,-0.093471497297287,0.0935099199414253,-0.0928964540362358,-0.092959426343441,0.0707952678203583,0.0913206413388252,-0.0100561510771513,-0.0928564965724945,0.0935099199414253,0.0935097262263298,0.0935094058513641,0.0035002923104912,0.0935050025582314,0.0748569816350937,-0.0931317210197449,0.0935099199414253,-0.0935099199414253,-0.0933611616492271,0.0934751778841019,0.0192845389246941,0.0935099199414253,0.0935099199414253,0.0934336483478546,0.0935099199414253,0.0934876874089241,0.0935099124908447,0.0935099199414253,0.0935099199414253,-0.0395760424435139,-0.0774776861071587,-0.0926114395260811,0.082147017121315,-0.0935099199414253,0.0934989079833031,0.0326451547443867,-0.0935099199414253,0.0935099199414253,0.0935080498456955,0.0932186171412468,-0.086709663271904,-0.0933713465929031,-0.0934814363718033,0.0935098901391029,-0.0935053527355194,0.0934631824493408,0.0935099199414253,0.0935099199414253,0.0928156897425652,-0.0657884031534195,-0.0904145091772079,-0.0934482663869858,-0.0935099199414253,-0.0934922769665718,0.0935043543577194,0.0935035049915314,0.0935099199414253,-0.0935099199414253,0.0935080125927925,0.0935099199414253,-0.0879512950778008,0.0802949145436287,-0.0935099050402641,0.0897718369960785,-0.0861786305904388,0.0935099199414253,0.0929277166724205,-0.0919513702392578,-0.0935099199414253,-0.0923324450850487,-0.0934760645031929,0.0797089114785194,-0.0934735462069511,0.0935099199414253,-0.0935099199414253,-0.0935099199414253,-0.0930261984467506,0.0871402621269226,-0.0935099199414253,-0.0336921773850918,-0.0904214978218079,-0.0716995969414711,-0.0935072973370552,-0.0935099199414253,-0.0935002565383911,0.0935098230838776,0.0752868056297302,0.0935079455375671,0.0935099199414253,0.0821949988603592,-0.026285707950592,0.0935099199414253,-0.0935099199414253,-0.0901949480175972,-0.0935099199414253,-0.0935099199414253,0.0935098975896835,-0.0935099199414253,-0.0934351310133934,-0.0935099199414253,-0.0913280099630356,-0.0935084894299507,-0.0935099199414253,-0.093507431447506,-0.085539810359478,0.0924980416893959,-0.0934430882334709,-0.0935099199414253,0.0935098528862,-0.0918524041771889,0.0935099199414253,-0.0935099199414253,-0.039579588919878,0.0935099199414253,0.0933993235230446,0.0935093089938164,0.0935099199414253,0.0791944786906242,0.0935099199414253
"4",0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0896470099687576,-0.0916166603565216,0.0916166603565216,-0.0915676131844521,0.0916166603565216,0.0916165634989738,-0.0916166603565216,-0.0916166603565216,0.0916166603565216,-0.0614204704761505,-0.0916166603565216,-0.0916148945689201,-0.0916166603565216,0.089937150478363,0.0916039273142815,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0808264687657356,0.0916166603565216,0.0916166603565216,-0.0916166603565216,0.0916166603565216,0.0916166603565216,-0.0915932059288025,0.0916166603565216,0.0916166603565216,-0.0904024839401245,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0916166603565216,-0.0916097387671471,0.0405636057257652,0.00977569259703159,0.0916166603565216,-0.0916166603565216,0.0915073528885841,0.0916166603565216,-0.0916166603565216,0.0916166603565216,0.0121607575565577,0.0916150435805321,-0.0885665342211723,0.0916158333420753,-0.0915393158793449,-0.0834571719169617,0.0916165858507156,0.0916166603565216,0.0916166603565216,0.0916166603565216,-0.0916165560483932,-0.0665582939982414,-0.0536334775388241,0.0916166603565216,-0.0916166603565216,0.0897233933210373,0.0916165858507156,0.0916166603565216,0.0916166603565216,-0.0915091410279274,-0.0916164666414261,0.0916166603565216,0.0910163968801498,0.0914318710565567,-0.0916166603565216,-0.0724170282483101,0.0916166603565216,0.0916166603565216,0.0916166603565216,0.0734331160783768,-0.0916166603565216,-0.091615341603756,-0.0916166603565216,-0.0916166603565216,0.0916166603565216,0.0916166603565216,-0.0916166603565216,-0.0916166603565216,-0.0909729897975922,-0.0899869650602341,-0.0916166603565216,-0.0916166603565216,0.0916148126125336,0.0916166603565216,0.0916154831647873,-0.0916166603565216,-0.0916166603565216,0.0916166603565216,0.0535289421677589,0.0458302646875381,0.0916108042001724,0.0915418863296509,-0.0916166603565216,0.0916166603565216,-0.0916166603565216,-0.0916166603565216,-0.0916166603565216,-0.0916166603565216,-0.0789981409907341,-0.0916166603565216,0.0221929922699928,-0.0916166603565216,-0.0916159152984619,-0.0916160717606544,-0.0916166603565216,-0.0914685949683189,-0.0916166603565216,-0.0916165858507156,-0.0916166603565216,0.0916166603565216,-0.0883501246571541,-0.0916166603565216,0.0916166603565216,-0.0916166603565216,0.0916166603565216,0.0916166603565216,-0.0915593355894089,0.0916108787059784,0.0916166603565216,-0.0759407058358192,0.0916166603565216
"5",0.0836228728294373,-0.091824859380722,0.0918549820780754,0.0126455798745155,0.0898560211062431,0.0908635854721069,0.0750204548239708,0.0918553322553635,-0.0918550342321396,0.0902923792600632,0.0912574455142021,0.0918553322553635,0.0910142213106155,-0.0911411866545677,0.091851681470871,0.0917356014251709,0.091618150472641,0.0894218757748604,0.0918553322553635,0.0918513908982277,0.0918302163481712,-0.0914942622184753,0.0440720207989216,0.0918548330664635,-0.0918454527854919,0.0918553322553635,-0.0918553322553635,-0.0912095606327057,0.0918548703193665,0.0891378670930862,0.09185491502285,0.0918553322553635,0.0918553322553635,0.0918553322553635,0.0918495133519173,0.0918520838022232,0.0918553322553635,0.0918553322553635,0.0914964973926544,0.0916152372956276,-0.0918284356594086,0.0917475670576096,-0.0918506607413292,0.0915656685829163,-0.0368820801377296,-0.0918553322553635,0.0918552875518799,0.0918087065219879,0.0918327867984772,-0.0918444395065308,-0.0915907174348831,-0.0918552875518799,0.0918545797467232,-0.0918083488941193,0.0918483138084412,0.0470531284809113,0.0918553322553635,0.0918552875518799,-0.0918466299772263,-0.091853491961956,-0.0752143338322639,-0.0918553322553635,-0.0918517634272575,0.0918161645531654,0.0918553322553635,0.0918362960219383,-0.0918496251106262,0.0918553322553635,0.0918553322553635,-0.0901574566960335,-0.085440032184124,-0.0918552652001381,0.0348076373338699,-0.0232418067753315,0.0918553322553635,-0.0832270011305809,-0.0918553322553635,-0.0918547064065933,-0.0917617902159691,-0.0918553024530411,0.0917058438062668,-0.0918553322553635,0.0918553322553635,-0.0918551310896873,-0.0918553322553635,-0.0917129889130592,0.0465241521596909,-0.0918553322553635,0.0845532938838005,-0.0918542072176933,-0.0899228602647781,-0.0918353646993637,-0.0918553322553635,-0.0918314531445503,-0.0845547839999199,0.0818300992250443,0.0918547213077545,0.0918553322553635,0.0626447796821594,-0.0500421486794949,0.0918553322553635,-0.0918553322553635,0.0918527543544769,-0.0918553322553635,-0.0918553322553635,0.0910814702510834,-0.0918553322553635,-0.0918552652001381,-0.0918553322553635,-0.0885380953550339,-0.0918438509106636,-0.0918553322553635,-0.0918548628687859,0.0855606496334076,0.0918541923165321,-0.0918520167469978,-0.0918553322553635,0.0918444395065308,0.0876403898000717,0.0918553322553635,-0.0918546095490456,0.0918276309967041,0.0918553322553635,0.0918549746274948,0.0918531641364098,0.0918553322553635,-0.0917962417006493,0.0918553322553635
"6",0.0706629753112793,-0.0927035138010979,0.0927039608359337,0.0927036106586456,0.0752658024430275,0.0923319235444069,-0.0140222264453769,0.0927039608359337,-0.0927039086818695,-0.0900043323636055,-0.0894421488046646,0.0927039608359337,-0.092703640460968,-0.0225136168301105,0.0927035138010979,0.0926986560225487,0.092703714966774,0.0297323390841484,0.0927039608359337,0.0927039608359337,0.0927039608359337,-0.00607656640931964,0.092703714966774,0.0927015766501427,-0.0927038043737411,0.0927039608359337,-0.0927039608359337,-0.0817773565649986,0.0927039608359337,0.077612541615963,0.0927039608359337,0.0927039608359337,0.0924732983112335,0.0927039608359337,0.0927039608359337,0.0927039608359337,0.0927039608359337,0.0927039608359337,0.0926941335201263,-0.035114474594593,-0.0908091738820076,0.0927037969231606,-0.0927039608359337,0.0927039608359337,-0.0864113122224808,-0.0927039608359337,0.0927039608359337,0.0927039608359337,0.0927037224173546,-0.0927039608359337,-0.0673854053020477,-0.0927039608359337,0.0927039608359337,-0.0927033051848412,0.0920355245471001,0.0926966890692711,0.0927039608359337,0.0926799848675728,-0.0926678478717804,-0.0927021130919456,-0.0927039608359337,-0.0927039608359337,-0.0927039608359337,0.0927039608359337,0.0927039310336113,0.0927039608359337,-0.0927039608359337,0.0927039608359337,0.0927039608359337,-0.0926942229270935,-0.0829044282436371,-0.0927039608359337,0.0711882635951042,0.0924096778035164,0.0927039608359337,-0.0913538485765457,-0.0927039608359337,-0.0927039608359337,-0.084992840886116,-0.0927039608359337,0.0419516377151012,-0.0927039608359337,0.0927039608359337,-0.0927039608359337,-0.0927039608359337,-0.0293774604797363,0.0926934629678726,-0.0927039608359337,-0.08267542719841,-0.0927039608359337,-0.0926889553666115,-0.0927039608359337,-0.0927039608359337,-0.0927039608359337,0.0926971286535263,0.0585310868918896,0.0927039012312889,0.0927039608359337,0.0799873918294907,-0.0926684066653252,0.0927039608359337,-0.0927039608359337,0.0923391208052635,-0.0927039608359337,-0.0927039608359337,0.0927039608359337,-0.0927039608359337,-0.0927032381296158,-0.0927039608359337,0.0616083405911922,-0.0927039608359337,-0.0927039608359337,-0.0927039608359337,0.0925672128796577,0.092701643705368,-0.0927039608359337,-0.0927039608359337,0.0927039608359337,-0.0488220266997814,0.0927039608359337,-0.0927039608359337,0.0927025824785233,0.0927039608359337,0.0927038639783859,0.0927039608359337,0.0927039608359337,0.0909439250826836,0.0927039608359337
"7",0.0795532241463661,0.0897953808307648,0.0897953808307648,0.0897923335433006,-0.0897576734423637,0.0897951871156693,0.0783002451062202,0.0897953808307648,0.08973129093647,-0.0897953808307648,-0.0897952169179916,0.0897952765226364,-0.0897953808307648,-0.0897953808307648,-0.07437564432621,-0.0894724428653717,0.0897887125611305,0.089793860912323,0.0897953808307648,0.0897953808307648,0.0897953808307648,-0.0518117770552635,0.0897953808307648,-0.0894448459148407,-0.0897953808307648,0.0897953808307648,-0.0897953808307648,0.089757539331913,0.0897953137755394,-0.0897937715053558,0.0897953808307648,0.0897953808307648,-0.0897950232028961,0.0897953808307648,0.0897953808307648,0.0897953808307648,0.0897953808307648,0.0897953808307648,-0.0897252783179283,-0.0897953808307648,-0.0893545150756836,0.0897953808307648,-0.0897953808307648,0.0863892287015915,0.0894549265503883,-0.0897953808307648,0.0897953808307648,0.0897953808307648,0.088427722454071,0.0590105429291725,0.0781476199626923,-0.0897916108369827,0.0897953808307648,-0.0897949412465096,-0.0859936252236366,0.0897953808307648,0.0897953808307648,-0.0894514694809914,-0.0897952392697334,0.0897949263453484,-0.065392829477787,-0.0897953286767006,-0.0897953808307648,0.0897953435778618,0.0897953808307648,0.0897953808307648,-0.0897953808307648,0.0897953808307648,0.0897953808307648,-0.0897929966449738,0.0897953808307648,-0.0897953808307648,0.0891328975558281,0.0752874165773392,0.0897953808307648,0.0897953808307648,0.089716412127018,-0.0897953808307648,-0.0897953808307648,-0.0897953808307648,-0.0897953808307648,-0.089243583381176,0.0897953808307648,-0.0897953808307648,-0.0897953808307648,0.0897853001952171,-0.0864957869052887,-0.0897953808307648,-0.0897932201623917,-0.0867780297994614,0.0896354094147682,-0.0897953435778618,-0.0897953808307648,-0.0895336493849754,0.0897953808307648,0.0897933840751648,0.0897953808307648,0.0897953808307648,0.0897953808307648,-0.0897953808307648,0.0897953808307648,-0.0897953808307648,-0.0897953808307648,-0.0897953808307648,-0.0897953808307648,0.0897953808307648,-0.0897953808307648,0.0897953808307648,-0.0897953808307648,-0.0882603377103806,-0.0897953808307648,-0.0897953808307648,-0.0893244072794914,-0.0897952020168304,-0.0897952169179916,-0.0897953808307648,-0.0626755654811859,0.0897953808307648,-0.0897953808307648,0.0897953808307648,-0.0897953808307648,0.089795246720314,0.0897953808307648,0.0897953808307648,0.0897953808307648,0.0897953808307648,0.0897850319743156,0.0897953808307648
"8",0.0896325260400772,-0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0890862941741943,0.0895753726363182,0.0892211049795151,0.0896333903074265,-0.0896334573626518,-0.0565767362713814,-0.0896334573626518,0.0896334573626518,-0.0892228856682777,0.0896178856492043,0.0896334573626518,-0.0888339579105377,0.0896327421069145,-0.0560600757598877,0.0896333679556847,0.0896334573626518,-0.0896333903074265,-0.0895450711250305,-0.0894219428300858,0.0896333754062653,0.0749105960130692,0.0896334573626518,-0.0896334573626518,-0.0896238759160042,0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0868915766477585,0.0896318033337593,0.0896334573626518,0.0896334573626518,0.0896334573626518,-0.0878825560212135,0.0896333456039429,0.0896334573626518,-0.0896331816911697,0.0896333828568459,-0.0896334573626518,-0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0896309390664101,-0.0896325334906578,0.0895916074514389,-0.0896334275603294,0.0805049538612366,-0.0888283178210258,0.0895607993006706,0.0896324664354324,0.0896334573626518,-0.0891041904687881,-0.0875160917639732,-0.0896334573626518,-0.0896334573626518,-0.0896334573626518,-0.0896334573626518,0.0896334573626518,0.0896309316158295,0.0896334573626518,-0.0896334573626518,0.0896334573626518,0.0896334573626518,-0.0895825028419495,-0.0896328091621399,-0.0896325260400772,-0.0896108448505402,-0.089469701051712,0.0896334573626518,-0.0896331593394279,-0.0896334573626518,-0.0896334573626518,0.0896334573626518,-0.08946692943573,0.0896334573626518,-0.0896334573626518,0.0896272733807564,-0.0896334573626518,-0.0896334573626518,-0.0896277502179146,0.0896334573626518,-0.0896334126591682,-0.0681484937667847,-0.0896334573626518,-0.0896334201097488,-0.0896334573626518,-0.0896334573626518,-0.0896334573626518,0.0896334573626518,-0.0895887166261673,0.0896212682127953,0.0896334573626518,0.089352622628212,0.0895619317889214,0.0896334573626518,-0.0896334573626518,0.0896331444382668,-0.0896334573626518,-0.0896334573626518,0.0896334573626518,-0.0884292349219322,-0.0896334573626518,-0.0896334573626518,-0.089034765958786,-0.0896334573626518,-0.0896334573626518,-0.0896333083510399,0.0896326079964638,0.0896334573626518,-0.0663447752594948,-0.0896334573626518,0.0896334573626518,0.0896334573626518,0.0896334573626518,-0.0896334573626518,0.0896334573626518,0.0896332561969757,0.0523618794977665,0.0896334573626518,0.0896334573626518,0.0896333605051041,0.0896334573626518
"9",0.0873277708888054,0.0902372896671295,0.0902372896671295,0.0902334898710251,-0.0901214852929115,0.0902372002601624,-0.0538308061659336,0.0902372896671295,0.090236097574234,-0.0902372896671295,-0.0902372896671295,0.0902372896671295,-0.0902372896671295,-0.0902372896671295,-0.0902372598648071,-0.0902286022901535,0.0902367532253265,0.0902370363473892,0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0892824456095695,0.0902372896671295,-0.0773540288209915,-0.0902294889092445,0.0902372896671295,-0.0902372896671295,0.0902372300624847,0.0902326032519341,-0.0902250036597252,0.0902372896671295,0.0902372896671295,-0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902372896671295,-0.0902153477072716,-0.0902370810508728,-0.088966004550457,0.0902372896671295,-0.0902372896671295,0.0895449221134186,0.0902370885014534,-0.0902372896671295,0.0902372896671295,0.0902372896671295,0.090165413916111,0.0227132942527533,0.0892915204167366,-0.0902347639203072,0.0902372896671295,-0.0900727361440659,0.08895143866539,0.0902372896671295,0.0902372896671295,-0.0902369096875191,-0.0901784002780914,0.0902372896671295,0.0586306601762772,-0.0902372896671295,-0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902372896671295,-0.0902372896671295,0.0902372598648071,0.0902372896671295,-0.0902368128299713,0.0902372896671295,-0.0902372896671295,0.0205842293798923,0.0791023746132851,0.0902372896671295,0.0902372896671295,0.0901978835463524,-0.0902372896671295,-0.0902372896671295,-0.0902372896671295,-0.0902372896671295,-0.0590828098356724,0.0902372896671295,-0.0902372896671295,-0.0902372896671295,0.0902372896671295,-0.0484905205667019,-0.0902372896671295,-0.0902372896671295,0.0900887623429298,0.0902372896671295,-0.0902370512485504,-0.0902372896671295,-0.0901907682418823,0.0902372896671295,0.090214729309082,0.0902372896671295,0.0902372896671295,0.0902372896671295,-0.0902372896671295,0.0902372896671295,-0.0902372896671295,-0.0902372896671295,-0.0902372896671295,-0.0902372896671295,0.0902372896671295,-0.0902372896671295,0.0902358442544937,-0.0902372896671295,-0.0863825306296349,-0.0902372896671295,-0.0902372896671295,-0.0898303613066673,-0.0902372896671295,-0.0902372896671295,-0.0902372896671295,0.0893368721008301,0.0902372896671295,-0.0902372896671295,0.0902372896671295,-0.0902372896671295,0.0902369469404221,0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902372896671295,0.0902315825223923,0.0902372896671295
"10",-0.0909572467207909,-0.0909572467207909,0.0909538492560387,0.0909545719623566,-0.0909567400813103,-0.0770206823945045,0.0909572467207909,-0.0909572467207909,0.0521913208067417,-0.0909572467207909,-0.0909572467207909,0.0909572467207909,0.0907872244715691,0.0909572467207909,0.0903676748275757,-0.0908860117197037,-0.0789150893688202,-0.0909572467207909,0.0909372419118881,0.0909572467207909,-0.0909572467207909,0.0909572467207909,-0.0909572467207909,0.0760206505656242,0.0909572467207909,0.0909572467207909,-0.0906698629260063,-0.0909571349620819,0.0909572467207909,0.0909572467207909,-0.0909436568617821,0.0909572467207909,0.0909572467207909,0.0909566730260849,-0.0909223407506943,-0.0908025577664375,0.0909468680620193,-0.0909569784998894,-0.0886529013514519,0.0909572467207909,0.0909572467207909,0.0909572467207909,-0.0909380912780762,-0.0844008773565292,-0.0909572467207909,0.0886617079377174,-0.090956799685955,0.090956911444664,0.0909518599510193,0.0909572467207909,-0.0908239409327507,0.0909551978111267,-0.0909401699900627,-0.0909557491540909,-0.0909395217895508,0.0909572467207909,0.0909572467207909,-0.0909572467207909,-0.0909555852413177,-0.0909572467207909,-0.0909556373953819,0.0909572467207909,-0.0909572467207909,-0.0908466428518295,-0.0909572467207909,0.0909572467207909,-0.0909572467207909,0.0909508392214775,0.0909243151545525,0.0691347271203995,0.0894411578774452,-0.0845106765627861,0.0909549444913864,0.0893447622656822,-0.0909572467207909,-0.0909352079033852,0.0909572467207909,-0.0909572467207909,0.0909572467207909,0.0909572467207909,0.0909572467207909,0.0909568592905998,-0.0909572467207909,-0.0909572467207909,-0.0908540561795235,0.0607435256242752,0.0909572467207909,-0.090857982635498,-0.0909451022744179,-0.0868431404232979,0.0909572467207909,-0.0805807709693909,-0.0908908173441887,-0.0909572467207909,0.0909572467207909,-0.0909572094678879,0.038780614733696,0.0909572467207909,-0.0909572467207909,0.0909572467207909,0.0909572467207909,0.0496143363416195,-0.00440962566062808,0.0909265875816345,0.0909571945667267,0.0909572467207909,0.0909572467207909,-0.0909460410475731,0.0909572169184685,-0.0816469863057137,-0.090956449508667,0.0909568071365356,0.0909572467207909,-0.0909561216831207,0.0909572467207909,0.0794958099722862,-0.0909572467207909,0.0909572467207909,-0.0356963612139225,-0.0909572467207909,-0.0909554660320282,0.0909572467207909,-0.0909565761685371,-0.0909572467207909,-0.0880888849496841,0.0909572467207909,0.0909572467207909,0.0909572467207909
